root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	referent_total	resolution_coverage	dominant_referent	dominant_ratio	agency	referent_entropy	referent_dist	source	batch_count	low_occurrence
خ ي ل	NOUN_PASSIVE_PART	True	3	0	2	0.0	SATAN	1.0	mixed	0.0	"{""SATAN"": 2}"	legacy	3	True
د أ ب	GERUND	True	3	0	3	0.0	NATURE_CREATION	0.667	mixed	0.918	"{""NATURE_CREATION"": 2, ""OTHER"": 1}"	legacy	2	True
د أ ب	NOUN_ABSTRACT	True	2	0	3	0.0	NATURE_CREATION	0.667	mixed	0.918	"{""NATURE_CREATION"": 2, ""OTHER"": 1}"	legacy	2	True
د أ ب	NOUN_ACTIVE_PART	True	1	0	3	0.0	NATURE_CREATION	0.667	mixed	0.918	"{""NATURE_CREATION"": 2, ""OTHER"": 1}"	legacy	1	True
د أ ب	NOUN_CONCRETE	True	12	18	3	0.167	NATURE_CREATION	0.667	mixed	0.918	"{""NATURE_CREATION"": 2, ""OTHER"": 1}"	legacy	10	False
د ب ب	NOUN_CONCRETE	True	6	6	1	0.167	HYPOCRITES	1.0	human	0.0	"{""HYPOCRITES"": 1}"	legacy	5	False
د ب ر	GERUND	True	1	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	1	True
د ب ر	IV:II	True	4	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	3	True
د ب ر	IV:V	True	4	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	4	True
د ب ر	NOUN_ABSTRACT	True	18	44	27	0.614	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	13	False
د ب ر	NOUN_ACTIVE_PART	True	9	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	8	False
د ب ر	NOUN_CONCRETE	True	4	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	4	True
د ب ر	PV:IV	True	4	0	27	0.0	HUMANS_GENERIC	0.333	mixed	2.546	"{""DISBELIEVERS"": 5, ""GOD"": 2, ""HUMANS_GENERIC"": 9, ""HYPOCRITES"": 1, ""NATURE_CREATION"": 1, ""OTHER"": 6, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	3	True
د ث ر	NOUN_ACTIVE_PART	True	1	1	1	1.0	PROPHET_MUHAMMAD	1.0	mixed	0.0	"{""PROPHET_MUHAMMAD"": 1}"	legacy	1	True
د ح ض	IV:IV	True	2	3	1	0.333	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 1}"	legacy	2	True
د ح ض	NOUN_ACTIVE_PART	True	1	0	1	0.0	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 1}"	legacy	1	True
د ح ض	NOUN_PASSIVE_PART	True	1	0	1	0.0	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 1}"	legacy	1	True
د ح و	PV:I	True	1	1	3	3.0	GOD	0.667	mixed	0.918	"{""GOD"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
د خ ل	CV:I	True	26	125	160	1.28	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	16	False
د خ ل	CV:IV	True	6	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	4	False
د خ ل	GERUND_MEEM	True	2	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	2	True
د خ ل	IV:I	True	27	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	19	False
د خ ل	IV:IV	True	29	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	17	False
د خ ل	NOUN_ABSTRACT	True	2	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	1	True
د خ ل	NOUN_ACTIVE_PART	True	2	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	2	True
د خ ل	NOUN_CONCRETE	True	1	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	1	True
د خ ل	NOUN_TIME_PLACE	True	1	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	1	True
د خ ل	PV:I	True	24	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	15	False
د خ ل	PV:IV	True	3	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	2	True
د خ ل	PV_PASS:IV	True	3	0	160	0.0	HUMANS_GENERIC	0.275	mixed	3.039	"{""ABSTRACT_CONCEPT"": 6, ""ANGELS"": 2, ""BANU_ISRAEL"": 2, ""BELIEVERS"": 24, ""DISBELIEVERS"": 1, ""GOD"": 24, ""HUMANS_GENERIC"": 44, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 13, ""OTHER"": 22, ""PEOPLE_OF_BOOK"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 8, ""SPECIFIC_PERSON"": 10}"	legacy	3	True
د ر ء	CV:I	True	1	3	1	0.333	OTHER	1.0	mixed	0.0	"{""OTHER"": 1}"	legacy	1	True
د ر ء	IV:I	True	2	0	1	0.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 1}"	legacy	2	True
د ر أ	IV:I	True	1	0	1	0.0	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 1}"	legacy	1	True
د ر أ	PV:VI	True	1	2	1	0.5	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 1}"	legacy	1	True
د ر ج	IV:X	True	2	0	3	0.0	DISBELIEVERS	0.667	mixed	0.918	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 2}"	legacy	2	True
د ر ج	NOUN_ABSTRACT	True	17	19	3	0.158	DISBELIEVERS	0.667	mixed	0.918	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 2}"	legacy	13	False
د ر ج	NOUN_CONCRETE	True	1	0	3	0.0	DISBELIEVERS	0.667	mixed	0.918	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 2}"	legacy	1	True
د ر ر	ADJ_INTENS	True	3	10	4	0.4	PROPHET_MUHAMMAD	0.75	mixed	0.811	"{""JINN"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	3	True
د ر ر	IV:I	True	4	0	4	0.0	PROPHET_MUHAMMAD	0.75	mixed	0.811	"{""JINN"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	3	True
د ر ر	IV:IV	True	3	0	4	0.0	PROPHET_MUHAMMAD	0.75	mixed	0.811	"{""JINN"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	2	True
د ر س	GERUND	True	1	0	10	0.0	DISBELIEVERS	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 2, ""DISBELIEVERS"": 4, ""HUMANS_GENERIC"": 2, ""PROPHET_OTHER"": 2}"	legacy	1	True
د ر س	IV:I	True	3	8	10	1.25	DISBELIEVERS	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 2, ""DISBELIEVERS"": 4, ""HUMANS_GENERIC"": 2, ""PROPHET_OTHER"": 2}"	legacy	3	True
د ر س	PV:I	True	2	0	10	0.0	DISBELIEVERS	0.4	mixed	1.922	"{""ABSTRACT_CONCEPT"": 2, ""DISBELIEVERS"": 4, ""HUMANS_GENERIC"": 2, ""PROPHET_OTHER"": 2}"	legacy	2	True
د ر ك	IV:IV	True	5	12	7	0.583	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	3	False
د ر ك	NOUN_ABSTRACT	True	1	0	7	0.0	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ر ك	NOUN_CONCRETE	True	1	0	7	0.0	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ر ك	NOUN_PASSIVE_PART	True	1	0	7	0.0	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ر ك	PV:IV	True	1	0	7	0.0	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ر ك	PV:VI	True	3	0	7	0.0	OTHER	0.429	mixed	2.128	"{""BELIEVERS"": 1, ""GOD"": 1, ""OTHER"": 3, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 1}"	legacy	3	True
د ر ي	IV:I	True	3	0	28	0.0	PROPHET_MUHAMMAD	0.464	mixed	2.049	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 1, ""GOD"": 2, ""HUMANS_GENERIC"": 6, ""OTHER"": 5, ""PROPHET_MUHAMMAD"": 13}"	legacy	3	True
د ر ي	IV:IV	True	4	0	28	0.0	PROPHET_MUHAMMAD	0.464	mixed	2.049	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 1, ""GOD"": 2, ""HUMANS_GENERIC"": 6, ""OTHER"": 5, ""PROPHET_MUHAMMAD"": 13}"	legacy	4	True
د ر ي	PV:IV	True	14	21	28	1.333	PROPHET_MUHAMMAD	0.464	mixed	2.049	"{""ABSTRACT_CONCEPT"": 1, ""DISBELIEVERS"": 1, ""GOD"": 2, ""HUMANS_GENERIC"": 6, ""OTHER"": 5, ""PROPHET_MUHAMMAD"": 13}"	legacy	11	False
د س س	IV:I	True	1	1	2	2.0	HUMANS_GENERIC	0.5	mixed	1.0	"{""HUMANS_GENERIC"": 1, ""OTHER"": 1}"	legacy	1	True
د س و	PV:II	True	1	1	2	2.0	HUMANS_GENERIC	1.0	human	0.0	"{""HUMANS_GENERIC"": 2}"	legacy	1	True
د ع ع	CV:I	True	19	74	73	0.986	DISBELIEVERS	0.301	human	2.72	"{""ABSTRACT_CONCEPT"": 2, ""BELIEVERS"": 7, ""DISBELIEVERS"": 22, ""GOD"": 9, ""HUMANS_GENERIC"": 21, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 2, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	8	False
د ع ع	IV:I	True	39	0	73	0.0	DISBELIEVERS	0.301	human	2.72	"{""ABSTRACT_CONCEPT"": 2, ""BELIEVERS"": 7, ""DISBELIEVERS"": 22, ""GOD"": 9, ""HUMANS_GENERIC"": 21, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 2, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	25	False
د ع ع	IV:VIII	True	1	0	73	0.0	DISBELIEVERS	0.301	human	2.72	"{""ABSTRACT_CONCEPT"": 2, ""BELIEVERS"": 7, ""DISBELIEVERS"": 22, ""GOD"": 9, ""HUMANS_GENERIC"": 21, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 2, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	1	True
د ع ع	IV_PASS:I	True	3	0	73	0.0	DISBELIEVERS	0.301	human	2.72	"{""ABSTRACT_CONCEPT"": 2, ""BELIEVERS"": 7, ""DISBELIEVERS"": 22, ""GOD"": 9, ""HUMANS_GENERIC"": 21, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 2, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	3	True
د ع ع	PV:I	True	11	0	73	0.0	DISBELIEVERS	0.301	human	2.72	"{""ABSTRACT_CONCEPT"": 2, ""BELIEVERS"": 7, ""DISBELIEVERS"": 22, ""GOD"": 9, ""HUMANS_GENERIC"": 21, ""HYPOCRITES"": 2, ""NATURE_CREATION"": 2, ""OTHER"": 3, ""PROPHET_MUHAMMAD"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	10	False
د ع و	ADJ_QUALIT	True	1	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ع و	CV:I	True	13	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	9	False
د ع و	GERUND	True	27	141	193	1.369	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	18	False
د ع و	IV:I	True	60	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	34	False
د ع و	IV:IV	True	1	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ع و	IV:VIII	True	2	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
د ع و	IV_PASS:I	True	5	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	4	False
د ع و	NOUN_ABSTRACT	True	6	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	4	False
د ع و	NOUN_ACTIVE_PART	True	5	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	4	False
د ع و	NOUN_CONCRETE	True	1	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	1	True
د ع و	PV:I	True	18	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	15	False
د ع و	PV_PASS:I	True	2	0	193	0.0	HUMANS_GENERIC	0.332	mixed	2.893	"{""ABSTRACT_CONCEPT"": 5, ""ANGELS"": 1, ""BELIEVERS"": 26, ""DISBELIEVERS"": 25, ""GOD"": 19, ""HUMANS_GENERIC"": 64, ""NATURE_CREATION"": 3, ""OTHER"": 19, ""PROPHET_MUHAMMAD"": 16, ""PROPHET_OTHER"": 11, ""SATAN"": 3, ""SPECIFIC_PERSON"": 1}"	legacy	2	True
د ف ع	CV:I	True	4	0	6	0.0	PROPHET_MUHAMMAD	0.5	mixed	1.459	"{""GOD"": 2, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	4	True
د ف ع	GERUND	True	2	10	6	0.6	PROPHET_MUHAMMAD	0.5	mixed	1.459	"{""GOD"": 2, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	2	True
د ف ع	IV:III	True	1	0	6	0.0	PROPHET_MUHAMMAD	0.5	mixed	1.459	"{""GOD"": 2, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	1	True
د ف ع	NOUN_ACTIVE_PART	True	2	0	6	0.0	PROPHET_MUHAMMAD	0.5	mixed	1.459	"{""GOD"": 2, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	2	True
د ف ع	PV:I	True	1	0	6	0.0	PROPHET_MUHAMMAD	0.5	mixed	1.459	"{""GOD"": 2, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 3}"	legacy	1	True
د ل ل	IV:I	True	5	7	14	2.0	SPECIFIC_PERSON	0.214	mixed	2.896	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""JINN"": 2, ""NATURE_CREATION"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 3}"	legacy	4	False
د ل ل	NOUN_ABSTRACT	True	1	0	14	0.0	SPECIFIC_PERSON	0.214	mixed	2.896	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""JINN"": 2, ""NATURE_CREATION"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 3}"	legacy	1	True
د ل ل	PV:I	True	1	0	14	0.0	SPECIFIC_PERSON	0.214	mixed	2.896	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""JINN"": 2, ""NATURE_CREATION"": 2, ""PROPHET_OTHER"": 1, ""SPECIFIC_PERSON"": 3}"	legacy	1	True
د ل و	IV:IV	True	1	5	10	2.0	HUMANS_GENERIC	0.2	mixed	2.722	"{""ANGELS"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 2}"	legacy	1	True
د ل و	NOUN_CONCRETE	True	1	0	10	0.0	HUMANS_GENERIC	0.2	mixed	2.722	"{""ANGELS"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 1, ""OTHER"": 1, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 2, ""SATAN"": 2}"	legacy	1	True
