left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C357	C743	0.456664	0.372194	0.318438	0.765776	0.984581	0.503766	0.608162	mutual_knn
C088	C313	0.456593	0.445529	0.392614	0.208333	0.952113	0.569313	0.616627	mutual_knn
C066	C297	0.456336	0.44133	0.356374	0.318316	0.969274	0.581849	0.742069	mutual_knn
C081	C176	0.456138	0.413758	0.351881	0.459192	0.977754	0.587822	0.712145	mutual_knn
C144	C579	0.456032	0.401699	0.347537	0.56131	0.9479	0.56149	0.595643	mutual_knn
C047	C127	0.455415	0.445578	0.300506	0.455837	0.968908	0.502377	0.695157	mutual_knn
C123	C693	0.455215	0.445049	0.347367	0.392433	0.892366	0.593271	0.79131	mutual_knn
C094	C204	0.455067	0.411646	0.420601	0.367258	0.863382	0.770618	0.82579	mutual_knn
C545	C593	0.454974	0.41399	0.367236	0.429344	0.948744	0.538466	0.592201	mutual_knn
C624	C628	0.454913	0.391947	0.390264	0.432346	0.986258	0.60742	0.657772	mutual_knn
C338	C383	0.454815	0.442957	0.326077	0.418694	0.936442	0.525499	0.657837	mutual_knn
C187	C403	0.454785	0.412335	0.367387	0.423242	0.960769	0.595043	0.622264	mutual_knn
C725	C731	0.454696	0.409743	0.357475	0.457575	0.968246	0.53773	0.642759	mutual_knn
C840	C914	0.454617	0.386811	0.37642	0.605275	0.87758	0.583645	0.579081	mutual_knn
C131	C203	0.454562	0.394623	0.3283	0.597458	0.990148	0.538296	0.616121	mutual_knn
C198	C470	0.454558	0.419183	0.367345	0.393299	0.954334	0.594013	0.662281	mutual_knn
C021	C739	0.454439	0.396225	0.340056	0.553882	0.989217	0.650292	0.615575	mutual_knn
C051	C387	0.454407	0.452098	0.329204	0.338039	0.957931	0.603828	0.728096	mutual_knn
C782	C914	0.454405	0.379117	0.390313	0.52723	0.950297	0.56848	0.619483	mutual_knn
C310	C814	0.454371	0.437562	0.278278	0.548429	0.972636	0.445386	0.660845	mutual_knn
C584	C761	0.454225	0.40295	0.406038	0.329793	0.979592	0.636534	0.674341	mutual_knn
C601	C760	0.453863	0.453988	0.336764	0.353757	0.904644	0.507556	0.648823	mutual_knn
C302	C857	0.453693	0.451824	0.331612	0.332377	0.950594	0.516719	0.726224	mutual_knn
C177	C346	0.453393	0.427999	0.369283	0.41582	0.870265	0.575883	0.61128	mutual_knn
C170	C290	0.453157	0.45244	0.366197	0.290704	0.880078	0.538311	0.697799	mutual_knn
C132	C249	0.453156	0.391609	0.39374	0.416914	0.975384	0.5983	0.595039	mutual_knn
C046	C530	0.452841	0.431293	0.318802	0.430435	0.985104	0.507436	0.661181	mutual_knn
C307	C332	0.452672	0.423277	0.330247	0.435606	0.983993	0.526087	0.615465	mutual_knn
C041	C437	0.452635	0.451143	0.341076	0.285299	0.962107	0.543342	0.887191	mutual_knn
C068	C168	0.452538	0.326236	0.446283	0.572155	0.983201	0.648577	0.539822	mutual_knn
C002	C373	0.452248	0.445497	0.377411	0.220627	0.942133	0.612198	0.798562	mutual_knn
C161	C371	0.452113	0.392294	0.396267	0.402362	0.968496	0.582041	0.714368	mutual_knn
C225	C227	0.451931	0.396556	0.368083	0.471836	0.960443	0.5496	0.583752	mutual_knn
C202	C520	0.4519	0.387716	0.392853	0.426433	0.975426	0.602974	0.819402	mutual_knn
C034	C432	0.451868	0.411523	0.415192	0.286947	0.928545	0.601891	0.61646	mutual_knn
C360	C476	0.451579	0.456909	0.344049	0.292367	0.906731	0.516183	0.656915	mutual_knn
C049	C164	0.45112	0.381991	0.401285	0.419711	0.977677	0.577083	0.599618	mutual_knn
C088	C857	0.451104	0.459311	0.331613	0.266426	0.953224	0.513123	0.726224	mutual_knn
C141	C540	0.451022	0.42751	0.372756	0.318449	0.935954	0.573234	0.615417	mutual_knn
C096	C459	0.450544	0.454219	0.347801	0.238653	0.952291	0.525964	0.661637	mutual_knn
C283	C305	0.450369	0.422067	0.395271	0.325241	0.882299	0.584687	0.641636	mutual_knn
C036	C133	0.449993	0.374269	0.400217	0.45504	0.97289	0.577254	0.585868	mutual_knn
C252	C593	0.449921	0.407536	0.331168	0.521569	0.946457	0.629561	0.778532	mutual_knn
C543	C717	0.449864	0.453014	0.28363	0.466356	0.916324	0.444596	0.710644	mutual_knn
C330	C724	0.449861	0.383773	0.395726	0.475605	0.916963	0.582366	0.720161	mutual_knn
C272	C315	0.449801	0.410238	0.295113	0.57433	0.987145	0.468081	0.588367	mutual_knn
C173	C684	0.449723	0.40558	0.343847	0.454587	0.983201	0.535385	0.627714	mutual_knn
C252	C545	0.449571	0.415684	0.329911	0.484044	0.943518	0.629561	0.778532	mutual_knn
C183	C307	0.449545	0.378037	0.383854	0.48364	0.970063	0.587385	0.578979	mutual_knn
C802	C915	0.449392	0.442004	0.354623	0.316522	0.903508	0.531694	0.621623	mutual_knn
C215	C582	0.449218	0.474303	0.28221	0.334882	0.939149	0.463954	0.931975	mutual_knn
C220	C272	0.44908	0.413774	0.300284	0.550258	0.970824	0.481224	0.588367	mutual_knn
C097	C251	0.449009	0.418204	0.286691	0.565042	0.973954	0.45573	0.760884	mutual_knn
C200	C553	0.448819	0.414195	0.289588	0.562257	0.986191	0.453848	0.60836	mutual_knn
C027	C030	0.448786	0.380952	0.40644	0.407636	0.95614	0.5875	0.565527	mutual_knn
C047	C361	0.448589	0.463254	0.255398	0.427751	0.975682	0.438317	0.723263	mutual_knn
C180	C303	0.448522	0.415905	0.361981	0.360206	0.95955	0.590046	0.735219	mutual_knn
C142	C412	0.448458	0.424886	0.29509	0.524072	0.950811	0.465964	0.687005	mutual_knn
C670	C815	0.44804	0.431778	0.338122	0.378431	0.928709	0.506304	0.644391	mutual_knn
C354	C544	0.448012	0.401108	0.362865	0.406931	0.979051	0.550523	0.666312	mutual_knn
C592	C648	0.447615	0.367353	0.398797	0.488333	0.954669	0.570357	0.616648	mutual_knn
C501	C802	0.447489	0.430437	0.341391	0.376124	0.92241	0.510985	0.607955	mutual_knn
C051	C076	0.447481	0.402316	0.383085	0.385077	0.928903	0.686254	0.853545	mutual_knn
C549	C688	0.447476	0.414883	0.337711	0.431381	0.955836	0.512877	0.599605	mutual_knn
C316	C590	0.447422	0.437325	0.353859	0.242175	0.983836	0.601297	0.750404	mutual_knn
C137	C526	0.447393	0.410818	0.33706	0.421657	0.987003	0.516289	0.651984	mutual_knn
C105	C528	0.447295	0.351213	0.409738	0.540216	0.94745	0.641391	0.59027	mutual_knn
C011	C062	0.447213	0.413266	0.324156	0.46321	0.970122	0.572732	0.699412	mutual_knn
C279	C291	0.446922	0.442805	0.347655	0.306986	0.905246	0.547618	0.645585	mutual_knn
C336	C353	0.446922	0.442395	0.30475	0.480584	0.862415	0.468516	0.622039	mutual_knn
C138	C160	0.446843	0.438491	0.289875	0.431669	0.974685	0.473785	0.69724	mutual_knn
C398	C416	0.446703	0.452544	0.322386	0.313416	0.92374	0.504747	0.642059	mutual_knn
C075	C149	0.446668	0.360136	0.409745	0.511548	0.925217	0.652388	0.700118	mutual_knn
C699	C813	0.446608	0.397042	0.35497	0.44572	0.970239	0.539258	0.666812	mutual_knn
C130	C332	0.446456	0.386893	0.313638	0.603791	0.985388	0.485159	0.575463	mutual_knn
C158	C338	0.446342	0.435423	0.28787	0.466797	0.955899	0.515371	0.744166	mutual_knn
C063	C146	0.446055	0.423888	0.331537	0.367105	0.979393	0.619102	0.704728	mutual_knn
C018	C329	0.445729	0.358816	0.398201	0.478865	0.989746	0.585569	0.610271	mutual_knn
C106	C365	0.445674	0.373378	0.350071	0.554182	0.985458	0.615723	0.794627	mutual_knn
C244	C614	0.445667	0.445594	0.321357	0.309069	0.955556	0.506513	0.818061	mutual_knn
C248	C477	0.445412	0.427527	0.342482	0.341326	0.947713	0.558793	0.666589	mutual_knn
C828	C847	0.445373	0.415794	0.352038	0.427607	0.891042	0.576431	0.640432	mutual_knn
C159	C423	0.445101	0.431339	0.32745	0.339368	0.972598	0.525796	0.683517	mutual_knn
C095	C885	0.445055	0.450877	0.358862	0.147506	0.972073	0.545019	0.693512	mutual_knn
C400	C456	0.444976	0.451877	0.394087	0.264278	0.743834	0.584204	0.639288	mutual_knn
C360	C504	0.444886	0.422337	0.345724	0.30964	0.990359	0.519961	0.600113	mutual_knn
C153	C217	0.444874	0.392359	0.365587	0.415041	0.975141	0.568148	0.579682	mutual_knn
C529	C730	0.44473	0.385233	0.436697	0.261862	0.949178	0.648168	0.682237	mutual_knn
C114	C256	0.444556	0.420467	0.399912	0.282981	0.860514	0.577323	0.605042	mutual_knn
C162	C472	0.444385	0.360048	0.39228	0.499355	0.967418	0.599844	0.653956	mutual_knn
C157	C221	0.444275	0.396613	0.354775	0.462247	0.933115	0.526722	0.56898	mutual_knn
C149	C206	0.444019	0.412024	0.373375	0.310046	0.949896	0.550809	0.629057	mutual_knn
C857	C905	0.443699	0.439175	0.281568	0.455233	0.941176	0.448511	0.643801	mutual_knn
C502	C846	0.443667	0.368189	0.402333	0.443255	0.945473	0.679354	0.692915	mutual_knn
C191	C410	0.443568	0.402377	0.335884	0.432601	0.983539	0.507	0.626554	mutual_knn
C837	C878	0.443415	0.391943	0.367421	0.389225	0.982946	0.547227	0.606381	mutual_knn
C197	C200	0.443287	0.364019	0.306765	0.70141	0.991071	0.516629	0.726314	mutual_knn
C065	C380	0.443039	0.39478	0.399031	0.339223	0.920178	0.577418	0.580345	mutual_knn
C049	C526	0.442982	0.392218	0.337943	0.523357	0.931542	0.518363	0.651984	mutual_knn
C184	C461	0.442892	0.395895	0.441662	0.186056	0.938399	0.643665	0.605954	mutual_knn
C501	C561	0.442886	0.410513	0.377402	0.326124	0.917967	0.576153	0.829533	mutual_knn
C102	C198	0.442717	0.36571	0.370642	0.519613	0.967083	0.592079	0.599712	mutual_knn
C748	C890	0.442467	0.395721	0.388979	0.43846	0.840673	0.587613	0.662815	mutual_knn
C111	C303	0.442365	0.361837	0.427542	0.409928	0.921911	0.601234	0.552503	mutual_knn
C068	C598	0.442238	0.335722	0.406166	0.543996	0.98127	0.643135	0.516261	mutual_knn
C229	C271	0.441946	0.409787	0.319353	0.44728	0.965188	0.559284	0.793815	mutual_knn
C226	C375	0.441944	0.350156	0.337157	0.673986	0.983201	0.582569	0.541632	mutual_knn
C513	C536	0.441934	0.389848	0.396786	0.328812	0.95093	0.711565	0.717362	mutual_knn
C351	C381	0.44177	0.413656	0.291897	0.5085	0.965234	0.466673	0.679172	mutual_knn
C105	C530	0.441596	0.383315	0.345084	0.495122	0.969007	0.567679	0.580001	mutual_knn
C618	C700	0.441468	0.357382	0.400437	0.476896	0.949563	0.578116	0.55965	mutual_knn
C030	C531	0.441413	0.351084	0.400063	0.467274	0.991242	0.572039	0.621537	mutual_knn
C167	C647	0.44128	0.402646	0.38837	0.32879	0.905667	0.570135	0.689579	mutual_knn
C343	C412	0.441231	0.390855	0.291223	0.591006	0.993358	0.456395	0.687005	mutual_knn
C529	C571	0.441173	0.357589	0.417195	0.41407	0.958133	0.591953	0.592177	mutual_knn
C342	C472	0.441006	0.398504	0.375341	0.309978	0.98154	0.587514	0.660013	mutual_knn
C118	C304	0.44098	0.431777	0.348491	0.281147	0.924292	0.533348	0.662073	mutual_knn
C794	C808	0.440935	0.398951	0.344925	0.438321	0.941503	0.518038	0.597215	mutual_knn
C052	C852	0.440645	0.388807	0.398609	0.31027	0.956321	0.602943	0.713349	mutual_knn
C283	C365	0.440343	0.364332	0.39299	0.440363	0.962433	0.577961	0.576391	mutual_knn
C256	C814	0.440195	0.427635	0.299731	0.420114	0.944473	0.485016	0.813805	mutual_knn
C193	C219	0.440095	0.400967	0.344017	0.391678	0.972391	0.527156	0.60021	mutual_knn
C097	C329	0.439975	0.358148	0.332768	0.610703	1.0	0.500091	0.581656	mutual_knn
C387	C420	0.439841	0.431882	0.315613	0.348745	0.943417	0.559624	0.677054	mutual_knn
C367	C505	0.439657	0.285761	0.46964	0.579719	0.97913	0.640424	0.445364	mutual_knn
C102	C504	0.439433	0.401118	0.33315	0.42028	0.969007	0.501858	0.701216	mutual_knn
C044	C296	0.439416	0.378689	0.400512	0.358002	0.941176	0.641677	0.647963	mutual_knn
C104	C336	0.4394	0.391298	0.377203	0.417652	0.888247	0.561755	0.64301	mutual_knn
C700	C723	0.439308	0.370499	0.397483	0.388235	0.959903	0.571981	0.55965	mutual_knn
C258	C467	0.439069	0.338467	0.422835	0.455536	0.974315	0.596827	0.580356	mutual_knn
C132	C157	0.438871	0.385779	0.357681	0.419935	0.966842	0.527079	0.56898	mutual_knn
C233	C280	0.438687	0.377558	0.356118	0.470852	0.959869	0.546624	0.563218	mutual_knn
C792	C835	0.43844	0.468996	0.282668	0.293274	0.898146	0.447686	0.776977	mutual_knn
C164	C510	0.438341	0.390351	0.399753	0.270543	0.961855	0.576963	0.576394	mutual_knn
C507	C824	0.438114	0.393326	0.317706	0.514349	0.947046	0.559438	0.89696	mutual_knn
C244	C253	0.438017	0.375628	0.356478	0.470159	0.962435	0.545919	0.558482	mutual_knn
C071	C229	0.438	0.395211	0.287176	0.554548	0.987872	0.466508	0.612147	mutual_knn
C132	C176	0.437942	0.370688	0.327696	0.554522	0.988372	0.523304	0.593464	mutual_knn
C402	C433	0.437874	0.416519	0.340396	0.331424	0.94353	0.507927	0.617242	mutual_knn
C261	C335	0.437759	0.397302	0.356167	0.348348	0.974236	0.5634	0.59181	mutual_knn
C099	C412	0.437601	0.39303	0.298279	0.537777	0.97825	0.473967	0.687005	mutual_knn
C061	C497	0.437513	0.413582	0.328274	0.360651	0.961751	0.582687	1.0	mutual_knn
C088	C905	0.437506	0.431489	0.344286	0.231533	0.953224	0.516909	0.656527	mutual_knn
C313	C365	0.437407	0.370942	0.393023	0.388193	0.952099	0.568483	0.550642	mutual_knn
C369	C670	0.437343	0.366955	0.40348	0.393629	0.934584	0.587647	0.583726	mutual_knn
C366	C629	0.437221	0.31406	0.46183	0.490327	0.926096	0.682716	0.573317	mutual_knn
C194	C311	0.43712	0.366956	0.316173	0.610695	0.977205	0.488061	0.538978	mutual_knn
C774	C836	0.43692	0.372374	0.380041	0.405628	0.961583	0.587492	0.557621	mutual_knn
C391	C624	0.436908	0.402348	0.334797	0.384583	0.968364	0.523256	0.613066	mutual_knn
C050	C141	0.436741	0.306216	0.352476	0.789889	0.989011	0.52254	0.489214	mutual_knn
C590	C621	0.436678	0.437161	0.313486	0.297426	0.94309	0.506652	0.660322	mutual_knn
C346	C645	0.436512	0.41154	0.336825	0.433652	0.863294	0.504329	0.59108	mutual_knn
C093	C248	0.43639	0.437286	0.337591	0.20415	0.960541	0.545889	0.690622	mutual_knn
C323	C536	0.43617	0.406717	0.411708	0.266984	0.826012	0.586163	0.597793	mutual_knn
C065	C787	0.436003	0.346231	0.394436	0.470016	0.975555	0.570044	0.570521	mutual_knn
C063	C111	0.435847	0.375878	0.327991	0.525047	0.970063	0.526626	0.568367	mutual_knn
C130	C183	0.435589	0.343935	0.361576	0.564145	0.987346	0.587385	0.578979	mutual_knn
C273	C296	0.435584	0.408251	0.374996	0.283365	0.906238	0.584262	0.620098	mutual_knn
C281	C682	0.435545	0.375354	0.346912	0.451875	0.986071	0.586513	0.64416	mutual_knn
C244	C388	0.435521	0.353181	0.367846	0.540853	0.944911	0.5439	0.540268	mutual_knn
C105	C234	0.435518	0.385175	0.357419	0.404967	0.952085	0.567679	0.58427	mutual_knn
C467	C610	0.435354	0.379375	0.353714	0.465599	0.929921	0.589963	0.61128	mutual_knn
C037	C047	0.435325	0.432495	0.295361	0.338272	0.96642	0.502377	0.695157	mutual_knn
C573	C636	0.435315	0.4173	0.31008	0.386849	0.949563	0.513578	0.746389	mutual_knn
C320	C640	0.435307	0.383632	0.338989	0.467184	0.950757	0.518565	0.558164	mutual_knn
C096	C197	0.435271	0.377276	0.309136	0.561927	0.977	0.528988	0.65199	mutual_knn
C571	C594	0.435244	0.378035	0.38625	0.366696	0.936817	0.598928	0.550098	mutual_knn
C261	C477	0.435205	0.40079	0.352696	0.38455	0.905466	0.558793	0.666589	mutual_knn
C050	C405	0.435193	0.373492	0.33832	0.528502	0.941009	0.518635	0.562418	mutual_knn
C104	C582	0.435145	0.424209	0.286663	0.410785	0.959635	0.463954	0.931975	mutual_knn
C631	C714	0.435106	0.396544	0.3355	0.39939	0.962451	0.576612	0.583987	mutual_knn
C021	C180	0.435103	0.348366	0.395119	0.479288	0.944555	0.75913	0.799094	mutual_knn
C073	C741	0.435039	0.421456	0.318671	0.340717	0.946377	0.532642	0.856371	mutual_knn
C137	C721	0.435031	0.410381	0.365227	0.366068	0.83666	0.541075	0.681788	mutual_knn
C837	C851	0.434929	0.41186	0.392271	0.213071	0.900103	0.58414	0.657783	mutual_knn
C196	C263	0.43476	0.349763	0.389977	0.48605	0.942809	0.609086	0.591619	mutual_knn
C340	C560	0.434591	0.371652	0.367881	0.410994	0.97301	0.554493	0.593561	mutual_knn
C130	C169	0.434509	0.327223	0.412142	0.515085	0.957462	0.590809	0.518141	mutual_knn
C041	C373	0.43416	0.354876	0.393217	0.438775	0.948795	0.575481	0.532901	mutual_knn
C008	C331	0.43414	0.377007	0.320856	0.546284	0.947514	0.568162	0.599525	mutual_knn
C119	C655	0.434015	0.320403	0.409005	0.521375	0.989749	0.583029	0.622321	mutual_knn
C032	C072	0.433932	0.386373	0.378126	0.32626	0.946815	0.569045	0.611761	mutual_knn
C662	C700	0.433886	0.422687	0.325647	0.305662	0.942821	0.499004	0.61817	mutual_knn
C213	C409	0.433862	0.433431	0.285309	0.353949	0.961591	0.484939	0.691234	mutual_knn
C566	C915	0.433828	0.425448	0.352765	0.259888	0.892857	0.526406	0.666544	mutual_knn
C776	C815	0.433641	0.412259	0.304075	0.453554	0.909334	0.485275	0.611278	mutual_knn
C341	C494	0.433615	0.370084	0.383655	0.446622	0.888141	0.580359	0.609373	mutual_knn
C057	C366	0.433487	0.404953	0.36195	0.304625	0.919633	0.550004	0.610041	mutual_knn
C057	C296	0.433468	0.391485	0.361264	0.346201	0.947255	0.545585	0.626181	mutual_knn
C233	C378	0.433407	0.385149	0.307804	0.552337	0.932576	0.483776	0.581239	mutual_knn
C023	C084	0.433142	0.406658	0.337322	0.358938	0.92723	0.562989	0.670223	mutual_knn
C070	C166	0.433122	0.371628	0.349663	0.455973	0.968113	0.524884	0.544204	mutual_knn
C179	C665	0.432968	0.423852	0.374882	0.196214	0.889555	0.561182	0.660036	mutual_knn
C548	C705	0.43289	0.339072	0.44685	0.337784	0.955204	0.652009	0.543929	mutual_knn
C166	C351	0.432775	0.381186	0.344736	0.405457	0.982155	0.512775	0.613229	mutual_knn
C333	C337	0.432521	0.406819	0.2948	0.421041	0.985673	0.476587	0.593699	mutual_knn
C159	C193	0.432435	0.409908	0.334835	0.319794	0.950513	0.531855	0.684491	mutual_knn
C555	C683	0.432403	0.421334	0.320635	0.327329	0.928124	0.507515	0.707484	mutual_knn
C138	C271	0.431815	0.395555	0.261957	0.577024	0.977481	0.480052	0.793815	mutual_knn
C097	C210	0.431808	0.406465	0.300643	0.429727	0.954093	0.46906	0.722899	mutual_knn
C059	C232	0.431746	0.400133	0.354995	0.351433	0.90037	0.52518	0.609894	mutual_knn
C270	C548	0.431694	0.352853	0.394894	0.423839	0.944155	0.626476	0.538926	mutual_knn
C517	C688	0.431667	0.433834	0.290466	0.397153	0.87895	0.454639	0.70461	mutual_knn
C580	C826	0.431455	0.482306	0.256148	0.251578	0.882998	0.438643	0.659845	mutual_knn
C449	C661	0.431327	0.388639	0.35675	0.325562	0.974263	0.606174	0.626094	mutual_knn
C272	C343	0.431306	0.356822	0.290425	0.688755	0.968924	0.456395	0.588367	mutual_knn
C192	C516	0.431144	0.379215	0.317766	0.500795	0.961269	0.588578	0.739026	mutual_knn
C081	C157	0.431094	0.389579	0.318706	0.449475	0.957453	0.513342	0.602644	mutual_knn
C442	C895	0.430879	0.384337	0.365634	0.349564	0.94064	0.543533	0.60363	mutual_knn
C263	C411	0.430857	0.404758	0.313731	0.466563	0.877027	0.492316	0.64643	mutual_knn
C334	C826	0.430751	0.416085	0.350838	0.304652	0.869918	0.525001	0.654442	mutual_knn
C648	C835	0.430573	0.424588	0.33077	0.315367	0.875113	0.506386	0.616001	mutual_knn
C150	C761	0.430522	0.424148	0.356346	0.207895	0.907544	0.600278	0.659066	mutual_knn
C007	C019	0.430509	0.399961	0.318427	0.366524	0.983487	0.520497	0.581938	mutual_knn
C043	C331	0.430507	0.448522	0.265352	0.325374	0.941029	0.498877	0.803177	mutual_knn
C397	C480	0.43045	0.360602	0.386832	0.385195	0.955801	0.599759	0.724454	mutual_knn
C429	C792	0.430367	0.435034	0.284566	0.311716	0.963087	0.449612	0.779667	mutual_knn
C620	C824	0.430175	0.413855	0.344138	0.30439	0.895669	0.522058	0.690926	mutual_knn
C446	C509	0.430174	0.393356	0.402199	0.240343	0.888017	0.608148	0.660497	mutual_knn
C150	C213	0.430171	0.421905	0.295413	0.344356	0.961591	0.514872	0.662375	mutual_knn
C051	C593	0.429863	0.384493	0.316366	0.496585	0.93048	0.603828	0.728096	mutual_knn
C099	C272	0.429746	0.358633	0.297442	0.624822	0.987145	0.473967	0.588367	mutual_knn
C296	C366	0.429603	0.380221	0.344586	0.400973	0.960192	0.515894	0.65246	mutual_knn
C125	C632	0.429458	0.37911	0.312752	0.529959	0.930814	0.484749	0.69562	mutual_knn
C006	C019	0.429433	0.391348	0.320284	0.391545	0.985192	0.525477	0.563882	mutual_knn
C361	C469	0.429261	0.365636	0.359804	0.416285	0.968726	0.573879	0.665483	mutual_knn
C025	C811	0.429258	0.404256	0.337452	0.349854	0.909093	0.530053	0.694982	mutual_knn
C501	C915	0.429102	0.441869	0.353841	0.242308	0.777844	0.528754	0.615203	mutual_knn
C064	C247	0.428957	0.340552	0.39571	0.424884	0.974798	0.568016	0.534709	mutual_knn
C255	C333	0.428949	0.386842	0.313199	0.437285	0.978404	0.493243	0.696088	mutual_knn
C014	C031	0.428771	0.295981	0.335337	0.801799	1.0	0.609631	0.613468	mutual_knn
C264	C274	0.428729	0.406798	0.313701	0.365085	0.947114	0.519077	0.605177	mutual_knn
C023	C219	0.428595	0.392504	0.326177	0.37793	0.966968	0.562989	0.670223	mutual_knn
C018	C210	0.428435	0.378546	0.312149	0.49	0.965172	0.4827	0.722899	mutual_knn
C505	C632	0.428256	0.312896	0.422504	0.489512	0.961055	0.611188	0.487044	mutual_knn
C029	C786	0.42825	0.340791	0.335592	0.581216	0.990557	0.565565	0.562707	mutual_knn
C643	C904	0.428159	0.382771	0.32972	0.423252	0.955318	0.539843	0.655166	mutual_knn
C447	C514	0.427894	0.355899	0.322492	0.548701	0.983264	0.499357	0.551558	mutual_knn
C234	C266	0.427812	0.345336	0.353067	0.497335	0.994907	0.555713	0.547852	mutual_knn
C313	C673	0.427809	0.377314	0.344616	0.416639	0.941033	0.523132	0.586901	mutual_knn
C139	C256	0.427747	0.311632	0.382534	0.639306	0.932395	0.579965	0.53416	mutual_knn
C261	C547	0.427629	0.389938	0.309117	0.42417	0.97508	0.488823	0.637101	mutual_knn
C032	C287	0.427513	0.379834	0.308919	0.463371	0.985827	0.564059	0.71044	mutual_knn
C067	C355	0.427367	0.315306	0.418695	0.470408	0.970648	0.63589	0.502494	mutual_knn
C699	C800	0.427357	0.391421	0.334847	0.36373	0.948194	0.515518	0.58656	mutual_knn
C006	C329	0.427206	0.328411	0.375233	0.529066	0.975242	0.583866	0.519837	mutual_knn
C109	C217	0.42703	0.391129	0.317023	0.387583	0.976	0.516065	0.583069	mutual_knn
C562	C628	0.427012	0.321932	0.3614	0.606197	0.970063	0.534	0.533425	mutual_knn
C262	C560	0.42687	0.335128	0.3826	0.486604	0.958659	0.587231	0.533903	mutual_knn
C017	C337	0.426755	0.362661	0.329765	0.478157	0.986787	0.517008	0.56378	mutual_knn
C303	C319	0.426536	0.415545	0.303915	0.354909	0.920976	0.493917	0.62953	mutual_knn
C561	C711	0.426533	0.466008	0.247079	0.239399	0.954653	0.427898	0.665607	mutual_knn
C297	C544	0.42652	0.358327	0.347928	0.442895	0.986883	0.550523	0.666312	mutual_knn
C072	C483	0.426401	0.41612	0.266237	0.426757	0.957938	0.439573	0.625883	mutual_knn
C252	C260	0.425746	0.382433	0.35332	0.372964	0.912368	0.609385	0.694967	mutual_knn
C039	C472	0.425606	0.359566	0.388555	0.312744	0.979819	0.600542	0.622246	mutual_knn
C142	C315	0.425524	0.379367	0.304648	0.473941	0.970519	0.468081	0.575378	mutual_knn
C181	C239	0.425434	0.374607	0.336412	0.436925	0.935144	0.62944	0.72744	mutual_knn
C494	C521	0.425056	0.352202	0.339484	0.4923	0.9788	0.510509	0.543735	mutual_knn
C314	C438	0.424961	0.346136	0.329684	0.562926	0.966956	0.516391	0.613966	mutual_knn
C174	C332	0.424695	0.387064	0.336801	0.31582	0.985399	0.536149	0.579007	mutual_knn
C091	C340	0.42468	0.305979	0.368935	0.631154	0.97895	0.560981	0.525497	mutual_knn
C039	C531	0.424645	0.366167	0.341239	0.415492	0.976408	0.514534	0.558975	mutual_knn
C521	C722	0.424612	0.407323	0.305508	0.332598	0.960386	0.47388	0.674005	mutual_knn
C128	C579	0.424578	0.390153	0.34377	0.379819	0.883883	0.627232	0.779952	mutual_knn
C321	C430	0.424519	0.348057	0.342688	0.497196	0.979645	0.522253	0.544637	mutual_knn
C444	C598	0.424406	0.38401	0.339537	0.415617	0.889781	0.555932	0.667535	mutual_knn
C093	C261	0.42435	0.409355	0.347511	0.218864	0.935325	0.545889	0.690622	mutual_knn
C022	C411	0.424342	0.379021	0.309112	0.482943	0.938035	0.536983	0.577527	mutual_knn
C625	C884	0.424332	0.459201	0.223772	0.326929	0.949071	0.415439	0.799983	mutual_knn
C164	C620	0.424258	0.373142	0.398871	0.291076	0.889181	0.571076	0.547979	mutual_knn
C123	C384	0.42417	0.376985	0.344685	0.351471	0.971255	0.515506	0.582419	mutual_knn
C057	C273	0.423731	0.431876	0.328575	0.236281	0.855921	0.545585	0.626181	mutual_knn
C716	C873	0.423623	0.443334	0.282692	0.237664	0.933815	0.508504	0.752876	mutual_knn
C248	C547	0.42354	0.415201	0.301243	0.301636	0.954033	0.46942	0.637101	mutual_knn
C102	C397	0.423362	0.359474	0.34185	0.441004	0.969692	0.521865	0.583124	mutual_knn
C491	C885	0.423183	0.363465	0.36025	0.371314	0.962435	0.548226	0.693512	mutual_knn
C519	C650	0.423183	0.43439	0.278029	0.299709	0.926085	0.436158	0.608171	mutual_knn
C383	C731	0.422888	0.367973	0.318253	0.457473	0.976782	0.532911	0.545604	mutual_knn
C114	C314	0.422875	0.315876	0.333161	0.649887	1.0	0.504756	0.510031	mutual_knn
C219	C640	0.422719	0.365021	0.382724	0.31639	0.937526	0.564153	0.591113	mutual_knn
C509	C641	0.422544	0.350786	0.370273	0.403263	0.957427	0.544655	0.56685	mutual_knn
C012	C217	0.422291	0.347817	0.364758	0.400344	0.989211	0.646271	0.574103	mutual_knn
C042	C271	0.422148	0.369943	0.305843	0.476315	0.977915	0.480052	0.793815	mutual_knn
C131	C552	0.422135	0.359479	0.328717	0.478163	0.959645	0.499517	0.655651	mutual_knn
C253	C388	0.422054	0.368018	0.353411	0.389401	0.930814	0.536256	0.544391	mutual_knn
C230	C272	0.42188	0.351932	0.328464	0.503932	0.969817	0.496311	0.54581	mutual_knn
C456	C826	0.421868	0.420702	0.32597	0.217552	0.919709	0.50966	0.781876	mutual_knn
C154	C301	0.421773	0.367678	0.369077	0.332425	0.939689	0.54329	0.5785	mutual_knn
C433	C659	0.421697	0.391299	0.287204	0.408754	0.990112	0.456373	0.649827	mutual_knn
